BR,rho,rec_sp,don_sp,sensitivity
0.2,0.19,Cm,both,1.0432115281990115
0.2,0.19,Cm,Cc,0.9244335536161553
0.2,0.19,Cm,Ac,0.9826200357366431
0.2,0.19,Cm,both,0.9594495634202326
0.2,0.19,Cm,Cc,0.9415179633228223
0.2,0.19,Cm,Ac,0.9924720935993395
0.2,0.19,Cm,both,0.9916676649316898
0.2,0.19,Cm,Cc,0.902686856540058
0.2,0.19,Cm,Ac,0.9796559035417434
0.2,0.19,Cm,both,0.939037884958069
0.2,0.19,Cm,Cc,0.9488847397956344
0.2,0.19,Cm,Ac,0.9854430385507553
0.2,0.19,Cm,both,0.9661795265870824
0.2,0.19,Cm,Cc,0.9581291455798555
0.2,0.19,Cm,Ac,0.9868653844298834
0.2,0.19,Cm,both,0.9891752472114692
0.2,0.19,Cm,Cc,0.9535228266661733
0.2,0.19,Cm,Ac,0.9838431515179882
0.2,0.19,Cm,both,0.9994417424042458
0.2,0.19,Cm,Cc,0.9625315453843704
0.2,0.19,Cm,Ac,0.9783016777759383
0.2,0.19,Cm,both,0.9865324909595574
0.2,0.19,Cm,Cc,0.951692388122169
0.2,0.19,Cm,Ac,0.9765262006354913
0.2,0.19,Cm,both,0.9774798657087528
0.2,0.19,Cm,Cc,0.9281486041770557
0.2,0.19,Cm,Ac,0.9931909392095457
0.2,0.19,Cm,both,0.9678121567781168
0.2,0.29000000000000004,Cm,Cc,0.9291864342694559
0.2,0.29000000000000004,Cm,Ac,0.9775333805542789
0.2,0.29000000000000004,Cm,both,0.9309773213323381
0.2,0.29000000000000004,Cm,Cc,0.9284542931506676
0.2,0.29000000000000004,Cm,Ac,0.9818758643668754
0.2,0.29000000000000004,Cm,both,0.9442073863973014
0.2,0.29000000000000004,Cm,Cc,0.9728455449830778
0.2,0.29000000000000004,Cm,Ac,0.9940539322690367
0.2,0.29000000000000004,Cm,both,1.0269640059502134
0.2,0.29000000000000004,Cm,Cc,0.9396901760648558
0.2,0.29000000000000004,Cm,Ac,0.9662785252209541
0.2,0.29000000000000004,Cm,both,0.9390632433033712
0.2,0.29000000000000004,Cm,Cc,0.9369700370301409
0.2,0.29000000000000004,Cm,Ac,0.9702031579400723
0.2,0.29000000000000004,Cm,both,0.9451189058698983
0.2,0.29000000000000004,Cm,Cc,0.9521866811491243
0.2,0.29000000000000004,Cm,Ac,0.9851687747376999
0.2,0.29000000000000004,Cm,both,0.9640128146988858
0.2,0.29000000000000004,Cm,Cc,0.9192952316807804
0.2,0.29000000000000004,Cm,Ac,0.9772982081317251
0.2,0.29000000000000004,Cm,both,0.9283362432307305
0.2,0.29000000000000004,Cm,Cc,0.9085305804900127
0.2,0.29000000000000004,Cm,Ac,0.9813714409460064
0.2,0.29000000000000004,Cm,both,0.92684780820219
0.2,0.29000000000000004,Cm,Cc,0.9850802610620996
0.2,0.29000000000000004,Cm,Ac,0.9865113543481313
0.2,0.29000000000000004,Cm,both,1.0080702613266013
0.2,0.29000000000000004,Cm,Cc,0.9412089608289488
0.2,0.29000000000000004,Cm,Ac,0.9899881552074052
0.2,0.29000000000000004,Cm,both,0.9572594979973673
0.2,0.29000000000000004,Cm,Cc,0.8654459918143226
0.2,0.29000000000000004,Cm,Ac,0.9859268608629193
0.2,0.29000000000000004,Cm,both,0.8881555866916849
0.2,0.29000000000000004,Cm,Cc,0.9283347670807818
0.2,0.29000000000000004,Cm,Ac,0.9794952241617776
0.2,0.29000000000000004,Cm,both,0.930998149727038
0.2,0.29000000000000004,Cm,Cc,0.9709419592197659
0.2,0.29000000000000004,Cm,Ac,0.9928208812542295
0.2,0.29000000000000004,Cm,both,1.0287040727742307
0.2,0.29000000000000004,Cm,Cc,0.9364220998350231
0.2,0.29000000000000004,Cm,Ac,0.9711703538075419
0.2,0.29000000000000004,Cm,both,0.9440565710833927
0.2,0.29000000000000004,Cm,Cc,0.9341511644790653
0.2,0.29000000000000004,Cm,Ac,0.9806504570041672
0.2,0.29000000000000004,Cm,both,0.9485449944538297
0.2,0.29000000000000004,Cm,Cc,0.9383690621193812
0.2,0.29000000000000004,Cm,Ac,0.9853381346007941
0.2,0.29000000000000004,Cm,both,0.9590154580272923
0.2,0.29000000000000004,Cm,Cc,0.9348752209775585
0.2,0.29000000000000004,Cm,Ac,0.983997489301352
0.2,0.29000000000000004,Cm,both,0.9405107734979544
0.2,0.29000000000000004,Cm,Cc,0.9717557586339587
0.2,0.29000000000000004,Cm,Ac,0.9797291576422461
0.2,0.29000000000000004,Cm,both,0.9863933416168701
0.2,0.29000000000000004,Cm,Cc,0.9382971938534888
0.2,0.29000000000000004,Cm,Ac,0.9733501840724633
0.2,0.29000000000000004,Cm,both,0.9523009881432898
0.2,0.29000000000000004,Cm,Cc,0.9397335240807309
0.2,0.29000000000000004,Cm,Ac,0.9863979816139874
0.2,0.29000000000000004,Cm,both,0.9586877154760549
0.2,0.29000000000000004,Cm,Cc,0.9145549307963744
0.2,0.29000000000000004,Cm,Ac,0.9926747086462049
0.2,0.29000000000000004,Cm,both,0.9586510322420267
0.2,0.29000000000000004,Cm,Cc,0.9571161841850115
0.2,0.29000000000000004,Cm,Ac,0.9877709668306652
0.2,0.29000000000000004,Cm,both,0.9872660682952533
0.2,0.29000000000000004,Cm,Cc,0.9550552513872961
0.2,0.29000000000000004,Cm,Ac,0.9743668770710144
0.2,0.29000000000000004,Cm,both,0.972568853579932
0.2,0.29000000000000004,Cm,Cc,0.9194237602897444
0.2,0.29000000000000004,Cm,Ac,0.9745177583129223
0.2,0.29000000000000004,Cm,both,0.9179467741951235
0.2,0.29000000000000004,Cm,Cc,0.9853894831535619
0.2,0.29000000000000004,Cm,Ac,0.9968731148777392
0.2,0.29000000000000004,Cm,both,1.0286176805496359
0.2,0.29000000000000004,Cm,Cc,0.9559185450544825
0.2,0.29000000000000004,Cm,Ac,0.9812753552499077
0.2,0.29000000000000004,Cm,both,0.969436625930163
0.2,0.29000000000000004,Cm,Cc,0.9191145008214314
0.2,0.29000000000000004,Cm,Ac,0.9564386188913915
0.2,0.29000000000000004,Cm,both,0.9138299218797837
0.2,0.29000000000000004,Cm,Cc,0.9196412524009965
0.2,0.29000000000000004,Cm,Ac,0.993065142619646
0.2,0.29000000000000004,Cm,both,0.9448828453551573
0.2,0.29000000000000004,Cm,Cc,0.9425995427655708
0.2,0.29000000000000004,Cm,Ac,0.9808954971801322
0.2,0.29000000000000004,Cm,both,0.9488997893445269
0.2,0.29000000000000004,Cm,Cc,0.9461085919129733
0.2,0.29000000000000004,Cm,Ac,0.9794773539488737
0.2,0.29000000000000004,Cm,both,0.9590426692961327
0.2,0.29000000000000004,Cm,Cc,0.9011005432924497
0.2,0.29000000000000004,Cm,Ac,0.9729782324691435
0.2,0.29000000000000004,Cm,both,0.8998044098093319
0.2,0.29000000000000004,Cm,Cc,0.9263148904123296
0.2,0.29000000000000004,Cm,Ac,0.9785446338913962
0.2,0.29000000000000004,Cm,both,0.9379568757853051
0.2,0.29000000000000004,Cm,Cc,0.9574692936763805
0.2,0.29000000000000004,Cm,Ac,0.9927714708504396
0.2,0.29000000000000004,Cm,both,0.9760095512764009
0.2,0.29000000000000004,Cm,Cc,0.9204565342396388
0.2,0.29000000000000004,Cm,Ac,0.9694697902991991
0.2,0.29000000000000004,Cm,both,0.9251300152729682
0.2,0.29000000000000004,Cm,Cc,0.9453046553901919
0.2,0.29000000000000004,Cm,Ac,0.9847124248285128
0.2,0.29000000000000004,Cm,both,0.9572377526543999
0.2,0.29000000000000004,Cm,Cc,0.9519047297998966
0.2,0.29000000000000004,Cm,Ac,0.9950110798866513
0.2,0.29000000000000004,Cm,both,0.9960631170982882
0.2,0.29000000000000004,Cm,Cc,0.920426519722874
0.2,0.29000000000000004,Cm,Ac,0.9821193921816368
0.2,0.29000000000000004,Cm,both,0.9267050208064505
0.2,0.29000000000000004,Cm,Cc,0.9617273586137174
0.2,0.29000000000000004,Cm,Ac,0.9730902356714259
0.2,0.29000000000000004,Cm,both,0.9673889393930363
0.2,0.29000000000000004,Cm,Cc,0.9476202171649354
0.2,0.29000000000000004,Cm,Ac,0.9845719710385445
0.2,0.29000000000000004,Cm,both,0.9692465841864468
0.2,0.29000000000000004,Cm,Cc,0.9188396477097225
0.2,0.29000000000000004,Cm,Ac,0.9751679252213935
0.2,0.29000000000000004,Cm,both,0.9354242070792467
0.2,0.29000000000000004,Cm,Cc,0.96092610113468
0.2,0.29000000000000004,Cm,Ac,0.9881292175459709
0.2,0.29000000000000004,Cm,both,0.990819142885647
0.2,0.29000000000000004,Cm,Cc,0.9160967620889184
0.2,0.29000000000000004,Cm,Ac,0.9909918199053104
0.2,0.29000000000000004,Cm,both,0.9363539243031681
0.2,0.29000000000000004,Cm,Cc,0.9433939517348658
0.2,0.29000000000000004,Cm,Ac,0.9858865174925718
0.2,0.29000000000000004,Cm,both,0.9723864285030941
0.2,0.29000000000000004,Cm,Cc,0.9444490239157182
0.2,0.29000000000000004,Cm,Ac,0.9767428435939907
0.2,0.29000000000000004,Cm,both,0.9658044543134146
0.2,0.29000000000000004,Cm,Cc,0.9081868468482902
0.2,0.29000000000000004,Cm,Ac,0.9663173359655299
0.2,0.29000000000000004,Cm,both,0.90066098838494
0.2,0.29000000000000004,Cm,Cc,0.9692547543789896
0.2,0.29000000000000004,Cm,Ac,0.9884801265546164
0.2,0.29000000000000004,Cm,both,1.020441250845589
0.2,0.29000000000000004,Cm,Cc,0.9340713463030358
0.2,0.29000000000000004,Cm,Ac,0.9823758744273938
0.2,0.29000000000000004,Cm,both,0.9340448523857461
0.2,0.29000000000000004,Cm,Cc,0.9372486773022717
0.2,0.29000000000000004,Cm,Ac,0.9898844420833044
0.2,0.29000000000000004,Cm,both,0.9740581681606792
0.2,0.29000000000000004,Cm,Cc,0.9225696589884845
0.2,0.29000000000000004,Cm,Ac,0.9872442953763213
0.2,0.29000000000000004,Cm,both,0.9571454247954131
0.2,0.29000000000000004,Cm,Cc,0.9199324525706616
0.2,0.29000000000000004,Cm,Ac,0.9845750050499951
0.2,0.29000000000000004,Cm,both,0.9403097816582948
0.2,0.29000000000000004,Cm,Cc,0.9207738554011887
0.2,0.29000000000000004,Cm,Ac,0.9761985627042143
0.2,0.29000000000000004,Cm,both,0.9202948284321865
0.2,0.29000000000000004,Cm,Cc,0.9536248445360822
0.2,0.29000000000000004,Cm,Ac,0.9618295445621852
0.2,0.29000000000000004,Cm,both,0.9548403722571707
0.2,0.29000000000000004,Cm,Cc,0.9351403657373419
0.2,0.29000000000000004,Cm,Ac,0.9731953570662075
0.2,0.29000000000000004,Cm,both,0.9519228763627836
0.2,0.29000000000000004,Cm,Cc,0.947127685957405
0.2,0.29000000000000004,Cm,Ac,0.9906206685186051
0.2,0.29000000000000004,Cm,both,0.9774842483008611
0.2,0.29000000000000004,Cm,Cc,0.9098388390178191
0.2,0.29000000000000004,Cm,Ac,0.9773387768114922
0.2,0.29000000000000004,Cm,both,0.9264203586525994
0.2,0.29000000000000004,Cm,Cc,0.9517898053482435
0.2,0.29000000000000004,Cm,Ac,1.0150707624711575
0.2,0.29000000000000004,Cm,both,1.042387763362868
0.2,0.29000000000000004,Cm,Cc,0.9226557203133692
0.2,0.29000000000000004,Cm,Ac,0.9840292449148035
0.2,0.29000000000000004,Cm,both,0.9335960170135614
0.2,0.29000000000000004,Cm,Cc,0.9164663639963702
0.2,0.29000000000000004,Cm,Ac,0.9818777406578589
0.2,0.29000000000000004,Cm,both,0.9288802063928379
0.2,0.29000000000000004,Cm,Cc,0.9672131945644914
0.2,0.29000000000000004,Cm,Ac,1.0020151848278338
0.2,0.29000000000000004,Cm,both,1.0123450358924846
0.2,0.29000000000000004,Cm,Cc,0.9376923656586851
0.2,0.29000000000000004,Cm,Ac,0.9824957933879623
0.2,0.29000000000000004,Cm,both,0.9569294538738082
0.2,0.29000000000000004,Cm,Cc,0.9463433453659452
0.2,0.29000000000000004,Cm,Ac,0.9746327648060522
0.2,0.29000000000000004,Cm,both,0.9507316624748223
0.2,0.29000000000000004,Cm,Cc,0.9270613036959221
0.2,0.29000000000000004,Cm,Ac,0.9715616794660068
0.2,0.29000000000000004,Cm,both,0.9345275092532673
0.2,0.29000000000000004,Cm,Cc,0.9315939390860796
0.2,0.29000000000000004,Cm,Ac,0.9767204474006881
0.2,0.29000000000000004,Cm,both,0.9370996154859852
0.2,0.29000000000000004,Cm,Cc,0.9936811824385757
0.2,0.29000000000000004,Cm,Ac,0.9706400040852199
0.2,0.29000000000000004,Cm,both,0.9934335067871469
0.2,0.29000000000000004,Cm,Cc,0.95464526369134
0.2,0.29000000000000004,Cm,Ac,0.973690039406725
0.2,0.29000000000000004,Cm,both,0.9518625207690485
0.2,0.29000000000000004,Cm,Cc,0.9596508012613314
0.2,0.29000000000000004,Cm,Ac,0.9732793619438824
0.2,0.29000000000000004,Cm,both,0.9555904552732049
0.2,0.29000000000000004,Cm,Cc,0.9091434248196515
0.2,0.29000000000000004,Cm,Ac,0.9675151662436896
0.2,0.29000000000000004,Cm,both,0.9117334582812523
0.2,0.29000000000000004,Cm,Cc,0.9518361428967771
0.2,0.29000000000000004,Cm,Ac,0.9845473594088414
0.2,0.29000000000000004,Cm,both,0.9818749191102927
0.2,0.29000000000000004,Cm,Cc,0.9333714866840066
0.2,0.29000000000000004,Cm,Ac,0.9748186532418489
0.2,0.29000000000000004,Cm,both,0.9503941975377556
0.2,0.29000000000000004,Cm,Cc,0.9007601646595995
0.2,0.29000000000000004,Cm,Ac,0.9627753473594192
0.2,0.29000000000000004,Cm,both,0.8887225530563159
0.2,0.29000000000000004,Cm,Cc,0.916179952322491
0.2,0.29000000000000004,Cm,Ac,0.9749320688888747
0.2,0.29000000000000004,Cm,both,0.9264526566208281
0.2,0.29000000000000004,Cm,Cc,0.9466672778684442
0.2,0.29000000000000004,Cm,Ac,0.9850272793428521
0.2,0.29000000000000004,Cm,both,0.9624296882648438
0.2,0.29000000000000004,Cm,Cc,0.955725877997274
0.2,0.29000000000000004,Cm,Ac,0.9724693934976874
0.2,0.29000000000000004,Cm,both,0.9642050537924076
0.2,0.29000000000000004,Cm,Cc,0.936202072520792
0.2,0.29000000000000004,Cm,Ac,0.9807992685168191
0.2,0.29000000000000004,Cm,both,0.9542527989162979
0.2,0.29000000000000004,Cm,Cc,0.9371383810581938
0.2,0.29000000000000004,Cm,Ac,0.9889830311047368
0.2,0.29000000000000004,Cm,both,0.9769164921088884
0.2,0.29000000000000004,Cm,Cc,0.9631767790339704
0.2,0.29000000000000004,Cm,Ac,1.0081127900371458
0.2,0.29000000000000004,Cm,both,1.042448598442861
0.2,0.29000000000000004,Cm,Cc,0.9194724927564741
0.2,0.29000000000000004,Cm,Ac,0.9894679040284963
0.2,0.29000000000000004,Cm,both,0.9750234239665991
0.2,0.29000000000000004,Cm,Cc,0.9444971940778021
0.2,0.29000000000000004,Cm,Ac,0.9818707520480167
0.2,0.29000000000000004,Cm,both,0.9774879279009258
0.2,0.29000000000000004,Cm,Cc,0.8708023139641444
0.2,0.29000000000000004,Cm,Ac,0.9700037917707419
0.2,0.29000000000000004,Cm,both,0.864676902317383
0.2,0.29000000000000004,Cm,Cc,0.9414425168043702
0.2,0.29000000000000004,Cm,Ac,0.9706844952539889
0.2,0.29000000000000004,Cm,both,0.9621340726222897
0.2,0.29000000000000004,Cm,Cc,0.9894169293729144
0.2,0.29000000000000004,Cm,Ac,0.989069765650614
0.2,0.29000000000000004,Cm,both,1.014181427630885
0.2,0.29000000000000004,Cm,Cc,0.9485830341192429
0.2,0.29000000000000004,Cm,Ac,0.9794893627730076
0.2,0.29000000000000004,Cm,both,0.981504473574695
0.2,0.29000000000000004,Cm,Cc,0.9162584963060024
0.2,0.29000000000000004,Cm,Ac,0.9787515068393178
0.2,0.29000000000000004,Cm,both,0.9355974000633303
0.2,0.29000000000000004,Cm,Cc,0.931928989282657
0.2,0.29000000000000004,Cm,Ac,0.970716120242862
0.2,0.29000000000000004,Cm,both,0.9431522916116293
0.2,0.29000000000000004,Cm,Cc,0.936992096672356
0.2,0.29000000000000004,Cm,Ac,0.9875984517525941
0.2,0.29000000000000004,Cm,both,0.9707701781556894
0.2,0.29000000000000004,Cm,Cc,1.0003583292465508
0.2,0.29000000000000004,Cm,Ac,0.9860356185157796
0.2,0.29000000000000004,Cm,both,1.0276052003426905
0.2,0.29000000000000004,Cm,Cc,1.0007129056558768
0.2,0.29000000000000004,Cm,Ac,0.9902300890518363
0.2,0.29000000000000004,Cm,both,1.0344320549268036
0.2,0.29000000000000004,Cm,Cc,0.9296098780890187
0.2,0.29000000000000004,Cm,Ac,0.9778040742451398
0.2,0.29000000000000004,Cm,both,0.9376085556285871
0.2,0.29000000000000004,Cm,Cc,0.9615272995884122
0.2,0.29000000000000004,Cm,Ac,0.9668209744063542
0.2,0.29000000000000004,Cm,both,0.9659723832024837
0.2,0.29000000000000004,Cm,Cc,0.9813084731563785
0.2,0.29000000000000004,Cm,Ac,0.9893316439848405
0.2,0.29000000000000004,Cm,both,1.0334875258943745
0.2,0.29000000000000004,Cm,Cc,0.9439793158187322
0.2,0.29000000000000004,Cm,Ac,0.9900310452471001
0.2,0.29000000000000004,Cm,both,0.994249183796077
0.2,0.29000000000000004,Cm,Cc,0.9028342236659354
0.2,0.29000000000000004,Cm,Ac,0.9768177603361751
0.2,0.29000000000000004,Cm,both,0.9078415344748225
0.2,0.29000000000000004,Cm,Cc,0.9601009298057656
0.2,0.29000000000000004,Cm,Ac,1.0014415005906214
0.2,0.29000000000000004,Cm,both,1.0161362500728055
0.2,0.29000000000000004,Cm,Cc,0.9993251583497951
0.2,0.29000000000000004,Cm,Ac,0.9797523842466764
0.2,0.29000000000000004,Cm,both,1.0312405827357676
0.2,0.29000000000000004,Cm,Cc,0.9309512686383854
0.2,0.29000000000000004,Cm,Ac,0.996947688782543
0.2,0.29000000000000004,Cm,both,0.9657425116924754
0.2,0.29000000000000004,Cm,Cc,0.9225305927023859
0.2,0.29000000000000004,Cm,Ac,0.9709233022821165
0.2,0.29000000000000004,Cm,both,0.9182353144077676
0.2,0.29000000000000004,Cm,Cc,0.9658988340332494
0.2,0.29000000000000004,Cm,Ac,0.981549028162293
0.2,0.29000000000000004,Cm,both,0.9841035688073371
0.2,0.29000000000000004,Cm,Cc,0.9408085910559717
0.2,0.29000000000000004,Cm,Ac,0.9736249051510202
0.2,0.29000000000000004,Cm,both,0.9484686803273283
0.2,0.29000000000000004,Cm,Cc,0.9492539238512354
0.2,0.29000000000000004,Cm,Ac,0.9815909767717027
0.2,0.29000000000000004,Cm,both,0.9615998645209357
0.2,0.29000000000000004,Cm,Cc,0.9735899304047758
0.2,0.29000000000000004,Cm,Ac,0.9881822761503408
0.2,0.29000000000000004,Cm,both,1.004694716301865
0.2,0.39,Cm,Cc,0.9416791360191322
0.2,0.39,Cm,Ac,0.9787307831610296
0.2,0.39,Cm,both,0.9456652265990144
0.2,0.39,Cm,Cc,0.9514262554181647
0.2,0.39,Cm,Ac,0.9836986018268504
0.2,0.39,Cm,both,0.9655411272248544
0.2,0.39,Cm,Cc,0.9510229068149669
0.2,0.39,Cm,Ac,0.9538052438395175
0.2,0.39,Cm,both,0.9272982774956904
0.2,0.39,Cm,Cc,0.9479942402268713
0.2,0.39,Cm,Ac,0.9739379956754525
0.2,0.39,Cm,both,0.9628838274598205
0.2,0.39,Cm,Cc,0.953231509768448
0.2,0.39,Cm,Ac,0.9802602594988478
0.2,0.39,Cm,both,0.9756567830366516
0.2,0.39,Cm,Cc,0.9888623704261974
0.2,0.39,Cm,Ac,0.9851722428148415
0.2,0.39,Cm,both,1.0164066500349027
0.2,0.39,Cm,Cc,0.9742565391531749
0.2,0.39,Cm,Ac,0.9991573210706465
0.2,0.39,Cm,both,1.0379856092699768
0.2,0.39,Cm,Cc,0.9319397960913534
0.2,0.39,Cm,Ac,0.9905294954497323
0.2,0.39,Cm,both,0.9568370761530205
0.2,0.39,Cm,Cc,0.9677673396127341
0.2,0.39,Cm,Ac,0.9895867949344939
0.2,0.39,Cm,both,0.9948554950701919
0.2,0.39,Cm,Cc,0.9154524887864417
0.2,0.39,Cm,Ac,0.9669402539736479
0.2,0.39,Cm,both,0.9047689225563786
0.2,0.39,Cm,Cc,0.966032569211274
0.2,0.39,Cm,Ac,0.9754875212539191
0.2,0.39,Cm,both,0.9667338416091911
0.2,0.39,Cm,Cc,0.964151922912835
0.2,0.39,Cm,Ac,0.973093175123268
0.2,0.39,Cm,both,0.9512307071494024
0.2,0.39,Cm,Cc,0.9199172239318405
0.2,0.39,Cm,Ac,0.9932742203502825
0.2,0.39,Cm,both,0.937670821210602
0.2,0.39,Cm,Cc,0.957111259391681
0.2,0.39,Cm,Ac,0.9668990892943148
0.2,0.39,Cm,both,0.9534992826102975
0.2,0.39,Cm,Cc,0.9664595799923646
0.2,0.39,Cm,Ac,0.9919651155412521
0.2,0.39,Cm,both,0.998171970491722
0.2,0.39,Cm,Cc,0.9366429706337815
0.2,0.39,Cm,Ac,0.9815061849069924
0.2,0.39,Cm,both,0.9428268136929966
0.2,0.39,Cm,Cc,0.9381212634672783
0.2,0.39,Cm,Ac,0.9780088198984332
0.2,0.39,Cm,both,0.9462494949998761
0.2,0.39,Cm,Cc,0.9559543277370929
0.2,0.39,Cm,Ac,0.9692558325400493
0.2,0.39,Cm,both,0.9487346624004825
0.2,0.39,Cm,Cc,0.9428560807675779
0.2,0.39,Cm,Ac,0.9714456964170094
0.2,0.39,Cm,both,0.9478180422224987
0.2,0.39,Cm,Cc,0.9663907664610764
0.2,0.39,Cm,Ac,0.9766598333255976
0.2,0.39,Cm,both,0.9739249989143749
0.2,0.39,Cm,Cc,0.9367266851899574
0.2,0.39,Cm,Ac,0.964133470916761
0.2,0.39,Cm,both,0.9198657731305127
0.2,0.39,Cm,Cc,0.9682301852105237
0.2,0.39,Cm,Ac,0.9870616062249445
0.2,0.39,Cm,both,0.9944944647213156
0.2,0.39,Cm,Cc,0.9719142471843311
0.2,0.39,Cm,Ac,0.9830456186992093
0.2,0.39,Cm,both,1.0029623016506917
0.2,0.39,Cm,Cc,0.918489793944619
0.2,0.39,Cm,Ac,0.9647713142829434
0.2,0.39,Cm,both,0.8998175401561262
0.2,0.39,Cm,Cc,0.9528929252161145
0.2,0.39,Cm,Ac,0.9650018523008094
0.2,0.39,Cm,both,0.9402780869254923
0.2,0.39,Cm,Cc,0.9453886800751055
0.2,0.39,Cm,Ac,0.9773855340823101
0.2,0.39,Cm,both,0.9534032503540258
0.2,0.39,Cm,Cc,0.9212193939879093
0.2,0.39,Cm,Ac,0.9939642888998357
0.2,0.39,Cm,both,0.9534474142269489
0.2,0.39,Cm,Cc,0.9317556863690897
0.2,0.39,Cm,Ac,0.9875889956869265
0.2,0.39,Cm,both,0.9559651311452689
0.2,0.39,Cm,Cc,0.971529060978772
0.2,0.39,Cm,Ac,0.9766403094296531
0.2,0.39,Cm,both,0.9782215722172849
0.2,0.39,Cm,Cc,0.9565642523081983
0.2,0.39,Cm,Ac,0.9965305498121929
0.2,0.39,Cm,both,0.9886791186257251
0.2,0.39,Cm,Cc,0.9385228335048824
0.2,0.39,Cm,Ac,0.9875307610173097
0.2,0.39,Cm,both,0.960741831893865
0.2,0.39,Cm,Cc,0.9421352502398451
0.2,0.39,Cm,Ac,0.9855104275468879
0.2,0.39,Cm,both,0.9518219228539765
0.2,0.39,Cm,Cc,0.9102333817963014
0.2,0.39,Cm,Ac,0.9939216069363925
0.2,0.39,Cm,both,0.949636719997173
0.2,0.39,Cm,Cc,0.958800705654417
0.2,0.39,Cm,Ac,0.9792040730494074
0.2,0.39,Cm,both,0.9580356847242033
0.2,0.39,Cm,Cc,0.923582220475498
0.2,0.39,Cm,Ac,0.9687760221769246
0.2,0.39,Cm,both,0.9163715540441584
0.2,0.39,Cm,Cc,0.9509297705912271
0.2,0.39,Cm,Ac,0.9853266847908275
0.2,0.39,Cm,both,0.9544590920275449
0.2,0.39,Cm,Cc,0.9569825341341793
0.2,0.39,Cm,Ac,0.9818051231842847
0.2,0.39,Cm,both,0.972926100961733
0.2,0.39,Cm,Cc,0.936306724540199
0.2,0.39,Cm,Ac,0.9819762651368199
0.2,0.39,Cm,both,0.9447250916953556
0.2,0.39,Cm,Cc,0.8975021937439253
0.2,0.39,Cm,Ac,0.9911348035124664
0.2,0.39,Cm,both,0.9080548514311528
0.2,0.39,Cm,Cc,0.9270064208114012
0.2,0.39,Cm,Ac,0.9581484748586135
0.2,0.39,Cm,both,0.9149637174834863
0.2,0.39,Cm,Cc,0.9420938885543952
0.2,0.39,Cm,Ac,0.9822222823607584
0.2,0.39,Cm,both,0.943066995700759
0.2,0.39,Cm,Cc,0.9258397914134234
0.2,0.39,Cm,Ac,0.9867876228858731
0.2,0.39,Cm,both,0.9356719495193573
0.2,0.39,Cm,Cc,0.9259475876745348
0.2,0.39,Cm,Ac,0.9788300582474957
0.2,0.39,Cm,both,0.9503535392826172
0.2,0.39,Cm,Cc,0.9746230022896082
0.2,0.39,Cm,Ac,1.0182354564934717
0.2,0.39,Cm,both,1.0432862872057644
0.2,0.39,Cm,Cc,0.9371315338485292
0.2,0.39,Cm,Ac,1.0009195856163233
0.2,0.39,Cm,both,0.9743959936931114
0.2,0.39,Cm,Cc,0.9628326837948517
0.2,0.39,Cm,Ac,0.992954013490833
0.2,0.39,Cm,both,0.9797904535082981
0.2,0.39,Cm,Cc,0.9546285795067188
0.2,0.39,Cm,Ac,0.9894312836054101
0.2,0.39,Cm,both,0.9603961620659143
0.2,0.39,Cm,Cc,0.9661019527829942
0.2,0.39,Cm,Ac,1.0043194228065575
0.2,0.39,Cm,both,1.0143056043358398
0.2,0.39,Cm,Cc,0.9302545853928789
0.2,0.39,Cm,Ac,0.9759435965116264
0.2,0.39,Cm,both,0.9279831188594337
0.2,0.39,Cm,Cc,0.9263837813341613
0.2,0.39,Cm,Ac,0.9690341979223509
0.2,0.39,Cm,both,0.9272780087040481
0.2,0.39,Cm,Cc,0.9662391117624234
0.2,0.39,Cm,Ac,0.9826222571569347
0.2,0.39,Cm,both,0.98460969065284
0.2,0.39,Cm,Cc,0.9366599484922932
0.2,0.39,Cm,Ac,0.968113520336948
0.2,0.39,Cm,both,0.9296791689769653
0.2,0.39,Cm,Cc,0.943783065520064
0.2,0.39,Cm,Ac,0.9877880575666067
0.2,0.39,Cm,both,0.9670347571834714
0.2,0.39,Cm,Cc,0.9696846254946123
0.2,0.39,Cm,Ac,0.9933555876083904
0.2,0.39,Cm,both,1.0159848175446689
0.2,0.39,Cm,Cc,0.9249059991722278
0.2,0.39,Cm,Ac,0.985215238611822
0.2,0.39,Cm,both,0.9389388620010455
0.2,0.39,Cm,Cc,0.9455491386995001
0.2,0.39,Cm,Ac,0.974942907691204
0.2,0.39,Cm,both,0.9339296644188142
0.2,0.39,Cm,Cc,0.9185573347523418
0.2,0.39,Cm,Ac,0.9757661095946536
0.2,0.39,Cm,both,0.9172997945902723
0.2,0.39,Cm,Cc,0.9536373850940978
0.2,0.39,Cm,Ac,0.9840339826429134
0.2,0.39,Cm,both,0.9658751652109843
0.2,0.39,Cm,Cc,0.9417336789566929
0.2,0.39,Cm,Ac,0.9838509149371795
0.2,0.39,Cm,both,0.9599141057870109
0.2,0.39,Cm,Cc,0.9677064567837574
0.2,0.39,Cm,Ac,0.9995423929184786
0.2,0.39,Cm,both,1.0254161963009976
0.2,0.39,Cm,Cc,0.9010059345561539
0.2,0.39,Cm,Ac,0.9528191131652054
0.2,0.39,Cm,both,0.8739058964102884
0.2,0.39,Cm,Cc,0.9475969144947199
0.2,0.39,Cm,Ac,0.9745083467093719
0.2,0.39,Cm,both,0.9434901512387593
0.2,0.39,Cm,Cc,0.9486920765553267
