rec,don,rho,sensitivity
Trachurus_japonicus,all,0.29000000000000004,1.0049126422367267
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0075594318859598
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0031382684448895
Trachurus_japonicus,all,0.29000000000000004,1.010736121684134
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0074499991488992
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0035386194095595
Trachurus_japonicus,all,0.29000000000000004,1.0110399377444503
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0045313682226886
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0024123341552384
Trachurus_japonicus,all,0.29000000000000004,1.0069557316653612
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0077761918584804
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.002624038751926
Trachurus_japonicus,all,0.29000000000000004,1.0104119089480328
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0027208970340806
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003027928794174
Trachurus_japonicus,all,0.29000000000000004,1.0057840291827078
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0038872172840203
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0028447038826036
Trachurus_japonicus,all,0.29000000000000004,1.0067538549097526
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0094364217575726
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0030770048553583
Trachurus_japonicus,all,0.29000000000000004,1.0125391839831415
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0038089028583244
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0014413917317535
Trachurus_japonicus,all,0.29000000000000004,1.0052512722811813
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.005605187123132
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0037937404067634
Trachurus_japonicus,all,0.29000000000000004,1.00944985283251
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0036000225383646
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0019924034677035
Trachurus_japonicus,all,0.29000000000000004,1.005604900111897
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.004336998857394
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003094232901739
Trachurus_japonicus,all,0.29000000000000004,1.0074583542282596
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.005529075660895
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0031994645380224
Trachurus_japonicus,all,0.29000000000000004,1.0087557545683417
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0054063989334194
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0035467543830583
Trachurus_japonicus,all,0.29000000000000004,1.0090023266813315
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.004764306678695
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0034164566706714
Trachurus_japonicus,all,0.29000000000000004,1.0082418776762745
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0051317774624184
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0027709475399982
Trachurus_japonicus,all,0.29000000000000004,1.0079188629670623
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0035473007106845
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0027536447290732
Trachurus_japonicus,all,0.29000000000000004,1.0063214702436436
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0053462415585288
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0020920273928335
Trachurus_japonicus,all,0.29000000000000004,1.007457244821911
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0027946043611207
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0022396844925099
Trachurus_japonicus,all,0.29000000000000004,1.0050444677887718
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0038519263139056
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0026062152183899
Trachurus_japonicus,all,0.29000000000000004,1.0064788583063422
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0053032468098462
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0033125570759993
Trachurus_japonicus,all,0.29000000000000004,1.008647874190553
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0067728231154704
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0024089030998264
Trachurus_japonicus,all,0.29000000000000004,1.009184833787626
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0038265326618467
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.004514796380845
Trachurus_japonicus,all,0.29000000000000004,1.0084522624770518
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0026941206521112
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0025564921373646
Trachurus_japonicus,all,0.29000000000000004,1.0052612047085971
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0051885999446868
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0039226211031937
Trachurus_japonicus,all,0.29000000000000004,1.0091700859568944
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0052934135267138
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0026985312347798
Trachurus_japonicus,all,0.29000000000000004,1.0080081571831188
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0086250181055554
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003657056684358
Trachurus_japonicus,all,0.29000000000000004,1.0123201051030568
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0027802359919644
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0033938127884743
Trachurus_japonicus,all,0.29000000000000004,1.0062237787752615
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0074513098758908
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0034973957534157
Trachurus_japonicus,all,0.29000000000000004,1.0110019117116773
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.005383495717703
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0038570069077979
Trachurus_japonicus,all,0.29000000000000004,1.0092984231588389
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0042316442248653
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0023569029035335
Trachurus_japonicus,all,0.29000000000000004,1.0065967966720513
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0033625641003698
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0033150622112685
Trachurus_japonicus,all,0.29000000000000004,1.0067322519703037
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0044334137246629
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0028029847997058
Trachurus_japonicus,all,0.29000000000000004,1.0072747328667484
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0048718738743128
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0035810526949318
Trachurus_japonicus,all,0.29000000000000004,1.008499149922282
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0074124583303639
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003461477441444
Trachurus_japonicus,all,0.29000000000000004,1.0109233091259897
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0067008033037463
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0031674912279402
Trachurus_japonicus,all,0.29000000000000004,1.009896061887612
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.002458577241426
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003012743897319
Trachurus_japonicus,all,0.29000000000000004,1.0054993818612696
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0090869251602332
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003911601593267
Trachurus_japonicus,all,0.29000000000000004,1.0130644817734629
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0027946043611207
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0022396844925099
Trachurus_japonicus,all,0.29000000000000004,1.0050444677887718
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0043728674741519
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003131423298067
Trachurus_japonicus,all,0.29000000000000004,1.0075416410083253
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0094965285495288
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0042140039696037
Trachurus_japonicus,all,0.29000000000000004,1.0137734792683588
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0078649927026655
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003111489795205
Trachurus_japonicus,all,0.29000000000000004,1.0110018748394787
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0056451757154796
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0028587969761702
Trachurus_japonicus,all,0.29000000000000004,1.008521715239621
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0026528898052753
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.002554052742884
Trachurus_japonicus,all,0.29000000000000004,1.0052339957291603
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0088976898862523
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0027473255490411
Trachurus_japonicus,all,0.29000000000000004,1.0116518294752712
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.008508615761695
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003637139111905
Trachurus_japonicus,all,0.29000000000000004,1.0121916408295888
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0078897431089238
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003272786333403
Trachurus_japonicus,all,0.29000000000000004,1.0111885869491715
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0071551754665264
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0040046167128367
Trachurus_japonicus,all,0.29000000000000004,1.0112159964552176
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0055758702745883
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.003278793409027
Trachurus_japonicus,all,0.29000000000000004,1.0088934905346858
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0088196673210454
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.004049943805257
Trachurus_japonicus,all,0.29000000000000004,1.0129237802354383
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.006160001433952
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0018159321048856
Trachurus_japonicus,all,0.29000000000000004,1.0079714876364267
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0067129048540377
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0036741138736902
Trachurus_japonicus,all,0.29000000000000004,1.0104351314298547
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.00492487422357
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.0027925553696413
Trachurus_japonicus,all,0.29000000000000004,1.0077456202931316
Trachurus_japonicus,Acentrogobius_pflaumii,0.29000000000000004,1.0040030687332397
Trachurus_japonicus,Rudarius_ercodes,0.29000000000000004,1.002760853121563
Trachurus_japonicus,all,0.29000000000000004,1.0067916096276823
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0006217730038918
Trachurus_japonicus,Rudarius_ercodes,0.39,1.001985991371658
Trachurus_japonicus,all,0.39,1.002615729833858
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0047712750228048
Trachurus_japonicus,Rudarius_ercodes,0.39,1.003234685143676
Trachurus_japonicus,all,0.39,1.0080527575978264
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0043290865927204
Trachurus_japonicus,Rudarius_ercodes,0.39,1.002676397760428
Trachurus_japonicus,all,0.39,1.007032665505257
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0050190277438245
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0042338731138865
Trachurus_japonicus,all,0.39,1.0093473660404784
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0031636558539523
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0035811783159188
Trachurus_japonicus,all,0.39,1.0068091742860215
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0046048916743662
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0029554087298553
Trachurus_japonicus,all,0.39,1.0075935609733964
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0039714592569877
Trachurus_japonicus,Rudarius_ercodes,0.39,1.003044104298175
Trachurus_japonicus,all,0.39,1.0070499166517943
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0019706085774542
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0025155191632784
Trachurus_japonicus,all,0.39,1.0045248468187498
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0045208741629588
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0022887262083011
Trachurus_japonicus,all,0.39,1.00681712130004
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0035160211369374
Trachurus_japonicus,Rudarius_ercodes,0.39,1.001459635315805
Trachurus_japonicus,all,0.39,1.0049726209501433
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0026040255098805
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0012417255747352
Trachurus_japonicus,all,0.39,1.0038426732657009
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.006628909620562
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0029973371464895
Trachurus_japonicus,all,0.39,1.0096568620145674
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.00700278713829
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0032665561467125
Trachurus_japonicus,all,0.39,1.0103268482284664
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0030528305151245
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0020406204376735
Trachurus_japonicus,all,0.39,1.0051038055627737
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0034513127382325
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0030238431720904
Trachurus_japonicus,all,0.39,1.0065133709492329
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0017153472243532
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0026622265177079
Trachurus_japonicus,all,0.39,1.0044039357419918
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0058814262157216
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0028826390585464
Trachurus_japonicus,all,0.39,1.0087960160913743
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0076938118225327
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0030506615425323
Trachurus_japonicus,all,0.39,1.0107642762955207
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.004213076659287
Trachurus_japonicus,Rudarius_ercodes,0.39,1.003254966176626
Trachurus_japonicus,all,0.39,1.007515653350358
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0077028552843408
Trachurus_japonicus,Rudarius_ercodes,0.39,1.003243829680602
Trachurus_japonicus,all,0.39,1.0109864376637454
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.004231631295842
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0024665930675694
Trachurus_japonicus,all,0.39,1.0067165050066358
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0054890807311996
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0028557996365544
Trachurus_japonicus,all,0.39,1.008369339715854
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0065186026587631
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0021956580912175
Trachurus_japonicus,all,0.39,1.0087214571949996
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0035496629798908
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0024457036940795
Trachurus_japonicus,all,0.39,1.006008436829981
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.007639727017644
Trachurus_japonicus,Rudarius_ercodes,0.39,1.00329523488983
Trachurus_japonicus,all,0.39,1.0109710011954776
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0033555793869964
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0025309680408776
Trachurus_japonicus,all,0.39,1.0059070632643954
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0067178159487045
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0022988432516857
Trachurus_japonicus,all,0.39,1.0090266259797263
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.007266754471426
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0030759363504993
Trachurus_japonicus,all,0.39,1.0103680124263132
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0063758464095711
Trachurus_japonicus,Rudarius_ercodes,0.39,1.002751776672691
Trachurus_japonicus,all,0.39,1.009156368927172
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.005530305584013
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0019499376689132
Trachurus_japonicus,all,0.39,1.0074917253722862
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0020480924190562
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0028631063817628
Trachurus_japonicus,all,0.39,1.0049635873280234
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.006118900660552
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0031928484033785
Trachurus_japonicus,all,0.39,1.0093541909886352
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0055219024710451
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0022489924323426
Trachurus_japonicus,all,0.39,1.0077970886003922
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0038195591290942
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0024938714476246
Trachurus_japonicus,all,0.39,1.0063435287962121
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0046175118843637
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0033674707646691
Trachurus_japonicus,all,0.39,1.0080283201405074
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.004263721577503
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0029959456246786
Trachurus_japonicus,all,0.39,1.0072961961729598
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0048518088524203
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0024316986080932
Trachurus_japonicus,all,0.39,1.007296819973943
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0042655624042744
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0028675159298568
Trachurus_japonicus,all,0.39,1.007161401697482
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0053887041493692
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0026241908383837
Trachurus_japonicus,all,0.39,1.0080379539484283
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0068626335584414
Trachurus_japonicus,Rudarius_ercodes,0.39,1.004295086217884
Trachurus_japonicus,all,0.39,1.0112426762633717
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0053341456409173
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0021150118014897
Trachurus_japonicus,all,0.39,1.0074580260462713
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0074521770510465
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0032123625808085
Trachurus_japonicus,all,0.39,1.0106964817071793
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.007427218702628
Trachurus_japonicus,Rudarius_ercodes,0.39,1.00340425659579
Trachurus_japonicus,all,0.39,1.0108791299964799
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.004322694074002
Trachurus_japonicus,Rudarius_ercodes,0.39,1.00369418991219
Trachurus_japonicus,all,0.39,1.008088811859227
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0078461171627324
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0035096802988115
Trachurus_japonicus,all,0.39,1.0114014557557318
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0069319289766767
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0031885112597636
Trachurus_japonicus,all,0.39,1.0101530700822678
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0078541153365153
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0026444974093582
Trachurus_japonicus,all,0.39,1.0105156541760696
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0005583706679653
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0021181049758912
Trachurus_japonicus,all,0.39,1.0027110587273795
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0061495944855392
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0029391181554588
Trachurus_japonicus,all,0.39,1.0091345565059342
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0030923020705411
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0033578165494759
Trachurus_japonicus,all,0.39,1.0065075872716172
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0032966109881227
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0030832369781904
Trachurus_japonicus,all,0.39,1.00642494387029
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.005076935494936
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0027555947256055
Trachurus_japonicus,all,0.39,1.0078526240830181
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0039936265607126
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0031285644079584
Trachurus_japonicus,all,0.39,1.0071641713641795
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0077494985206974
Trachurus_japonicus,Rudarius_ercodes,0.39,1.00233233297631
Trachurus_japonicus,all,0.39,1.0100914761351358
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0069867020276762
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0033677807831463
Trachurus_japonicus,all,0.39,1.0103957573885363
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0048707245534125
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0020820016452199
Trachurus_japonicus,all,0.39,1.0069601114196882
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0069867020276762
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0033677807831463
Trachurus_japonicus,all,0.39,1.0103957573885363
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0027968507798173
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0021538275873934
Trachurus_japonicus,all,0.39,1.004961658343793
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0065266543381284
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0029569026618603
Trachurus_japonicus,all,0.39,1.0095092358287172
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0040589421882526
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0022135582207041
Trachurus_japonicus,all,0.39,1.006280852293989
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0052305739153753
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0035843946898992
Trachurus_japonicus,all,0.39,1.0088748481315566
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0051200393437232
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0030077310624752
Trachurus_japonicus,all,0.39,1.008163044324718
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0044099703117
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0034267041339855
Trachurus_japonicus,all,0.39,1.0079007400316888
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.004447643807594
Trachurus_japonicus,Rudarius_ercodes,0.39,1.003865263895999
Trachurus_japonicus,all,0.39,1.0083970273398692
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0053887041493692
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0026241908383837
Trachurus_japonicus,all,0.39,1.0080379539484283
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0092485035400587
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0036472353314634
Trachurus_japonicus,all,0.39,1.0129384451296648
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0058721742961985
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0026056730624564
Trachurus_japonicus,all,0.39,1.0084988621958126
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0049092906183572
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0030462084657783
Trachurus_japonicus,all,0.39,1.0079930606856744
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0034816133568973
Trachurus_japonicus,Rudarius_ercodes,0.39,1.003153180119492
Trachurus_japonicus,all,0.39,1.0066793494022246
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0050061088323832
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0032343831489436
Trachurus_japonicus,all,0.39,1.0083003446237933
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0018944587179899
Trachurus_japonicus,Rudarius_ercodes,0.39,1.00291044196882
Trachurus_japonicus,all,0.39,1.0048516777701952
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0030380265290166
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0023774762044324
Trachurus_japonicus,all,0.39,1.0054365674280432
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0051995724084721
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0033092471110077
Trachurus_japonicus,all,0.39,1.0085567437107024
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0059815486307397
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0013164651335291
Trachurus_japonicus,all,0.39,1.007297010209237
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.007338430877633
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0022749127853356
Trachurus_japonicus,all,0.39,1.0096230288336985
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.005976996947182
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0036989708310895
Trachurus_japonicus,all,0.39,1.0097399480147555
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0060337204089471
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0028576389223638
Trachurus_japonicus,all,0.39,1.0089216614290795
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0030899630492973
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0023760259987566
Trachurus_japonicus,all,0.39,1.005482307265787
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0040812037711957
Trachurus_japonicus,Rudarius_ercodes,0.39,1.002606049713092
Trachurus_japonicus,all,0.39,1.006709180212183
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0038315378609548
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0017849095485027
Trachurus_japonicus,all,0.39,1.005622770804384
Trachurus_japonicus,Acentrogobius_pflaumii,0.39,1.0039128500929324
Trachurus_japonicus,Rudarius_ercodes,0.39,1.0031113117343795
